,text,user,retweets,favorites,datetime
82,"HEIGHT:1.74
SHOE SIZE:38/39
ZODIAC SIGN:Leone
TATTOOS: no 
PIERCINGS: orecchini
FAV COLORS: 🌈
FAV DRINK: coca cola… https://t.co/eAYDMnZrLt",louehisthesun,0,1,Sat Nov 07 19:53:03 +0000 2020
83,"@MakaelaHammer Hi i make resin art, jewelry and I have some zodiac candles! congrats!💖 https://t.co/NGNm6LSRV6… https://t.co/GWavJGw6SC",cocojewelryy,0,1,Sat Nov 07 19:52:55 +0000 2020
84,@Zodiac_CR Loool gg,Fizzo122,0,0,Sat Nov 07 19:52:41 +0000 2020
85,"Height: 5'4 
Shoe Size: 8US
Zodiac: aquarius
Tattoos: 6 stick n pokes
Piercings: double lobes, industrial n conch r… https://t.co/SOAOqbdkGy",Sol0cu,0,1,Sat Nov 07 19:52:34 +0000 2020
86,@Zodiac_CR Lmao,sunset_3m,0,0,Sat Nov 07 19:52:33 +0000 2020
87,"Just realized this is a ""zodiac toxic traits"" thread bye I took this shit as a compliment yesterday uh https://t.co/NvaTwpQvKB",dokonjoboy,0,2,Sat Nov 07 19:52:26 +0000 2020
88,AND WHAT ABOUT HIS ZODIAC SIGN https://t.co/0lC57pAnZO,hyunjinlatino,0,1,Sat Nov 07 19:52:23 +0000 2020
89,@Zodiac_CR Jajajajaj,gy_god,0,0,Sat Nov 07 19:52:17 +0000 2020
90,"RT @DCnumerology: Zodiac signs that are the most attractive. 

-Libra
-Taurus 
-Scorpio 
-Cancer 
-Leo",tinaalhandal,349,0,Sat Nov 07 19:52:12 +0000 2020
91,"♡ height: 5’6
♡ shoe size: 7 1/2
♡ zodiac sign: sagittarius
♡ tattoos: 0
♡ piercings: 2? idk 2 ear cartilage
♡ favo… https://t.co/txnhW3kmQm",soundgarrden,0,2,Sat Nov 07 19:51:56 +0000 2020
92,"RT @emilymmayberry: With only 5 signs left, Natalie (@zenmindcrystals) and I are ending our zodiac collab 💓

The trays and pendants will so…",1999customsnyc,96,0,Sat Nov 07 19:51:45 +0000 2020
93,%10 and thats the zodiac 😭 https://t.co/aqDSB52drZ,Iixxies,0,0,Sat Nov 07 19:51:43 +0000 2020
94,"RT @mademyday603B: Eunha and SinB:
✔ Same name (Eunbi)
✔ Same children dance team
✔ Same high school
✔ Same group
✔ Same zodiac sign

And n…",iMarcoUH,285,0,Sat Nov 07 19:51:40 +0000 2020
95,RT @LibraTerms: A #Libra is the Most Desired Sign in the Zodiac.,MissB02886822,59,0,Sat Nov 07 19:51:40 +0000 2020
96,"× height: 5’8 
× shoe size: 8.5/9
× zodiac sign: leo 
× tattoos: 2
× piercings: all over my ears
× fav colors: i re… https://t.co/b1LHUS9m9n",bougiestonerbb,0,0,Sat Nov 07 19:51:36 +0000 2020
97,#Vintage Cini Sterling The Archer #Zodiac Pin 1940s https://t.co/0vQyApnw9N #ecochic #teamlove #vogueteam #rtoe1,AntiquingOnLine,0,0,Sat Nov 07 19:51:24 +0000 2020
98,"height: 164 cm / 5'4
shoe size: european 39/40
zodiac: capricorn 😗
tattoos: 0 cri
piercings: 0 i do b getting earri… https://t.co/uSqzp7knZi",agenderDino,0,2,Sat Nov 07 19:51:23 +0000 2020
99,"RT @RachiesArt: Surprise!! My Zodiac Earring collection is LIVE an hour early✨😍 I got too excited!!! 

It would make my day to make a few s…",MirLoDesigns,22,0,Sat Nov 07 19:51:12 +0000 2020
