,text,user,retweets,favorites,datetime
38,"list your zodiac bodies: 3 cancers, a libra and a capricorn https://t.co/ulrl8BvsQd",parisnatl,0,0,Sat Nov 07 21:06:45 +0000 2020
39,"RT @lilastroqueens: Capricorn Affirmations: 
🌱 I deserve happiness, I am happy.

🌵I am fulfilled in who I am deeply.

🌱 I am proud of mysel…",CarlsDaS,137,0,Sat Nov 07 21:06:43 +0000 2020
40,"RT @lilastroqueens: Capricorn Affirmations: 
🌱 I deserve happiness, I am happy.

🌵I am fulfilled in who I am deeply.

🌱 I am proud of mysel…",AbbyHM09,137,0,Sat Nov 07 21:06:40 +0000 2020
41,@kileymissesari capricorn,shayegng,0,0,Sat Nov 07 21:06:37 +0000 2020
42,RT @earthdombaby: Sometimes you have to realize that those with Capricorn placements don’t always use words of affirmation to show their lo…,manisomoody,483,0,Sat Nov 07 21:06:29 +0000 2020
43,"RT @iamannapepe: ✉️🔮Capricorn, Gemini, Pisces, Cancer
-sun, moon, rising, venus-

you know exactly what you need to get to where you’re goi…",PHILLIPJ0RDAN,45,0,Sat Nov 07 21:06:27 +0000 2020
44,"RT @punksk8erboy: new to nsfw twt‼️
-minor
-single 
-switch || top
-♑ (Capricorn)
-soft/hard kinks
-(-14/18+ DNI!)
like/rt for a followback…",punksk8erboy,1,0,Sat Nov 07 21:06:19 +0000 2020
45,"ㅤ
ㅤ
ㅤㅤㅤㅤㅤㅤ  葉舒華  ╱  𝟬𝟬
ㅤ
ㅤㅤ ⸙ㅤ:ㅤYeh Shuhua (葉舒華)
ㅤㅤ ⸙ㅤ:ㅤYoo Su Hwa (유수화)
ㅤㅤ ⸙ㅤ:ㅤJanuary 6, 2000
ㅤㅤ ⸙ㅤ:ㅤCapricorn
ㅤㅤ… https://t.co/SD7EusggeM",glcovs,0,0,Sat Nov 07 21:06:17 +0000 2020
46,@indigocherryy i meant capricorn men,eexdore,0,0,Sat Nov 07 21:06:15 +0000 2020
47,@best_capricorn why is he actually attractive,M1CACA,0,1,Sat Nov 07 21:06:13 +0000 2020
48,"RT @solleienergy: love —— aries, libra, pisces &amp; capricorn 💌

you are awaiting for someone to make the move and finally confess their feeli…",offtheoceann,63,0,Sat Nov 07 21:06:11 +0000 2020
49,"RT @NellyNellz19: 💌 

Capricorn, Taurus , Virgo 

“I’m coming up! I want the world to know” those are the song lyrics that are popping in m…",Zama_Nkosi,74,0,Sat Nov 07 21:06:10 +0000 2020
50,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",anyeaxoxo,1518,0,Sat Nov 07 21:05:37 +0000 2020
51,RT @NellyNellz19: Capricorn women,Unruly_Kayy,167,0,Sat Nov 07 21:05:18 +0000 2020
52,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",czhatae,1518,0,Sat Nov 07 21:05:18 +0000 2020
53,"capricorn, Scorpios ,aries and Gemini’s https://t.co/gJWph3vahc",4pfchriiss,0,0,Sat Nov 07 21:05:12 +0000 2020
54,"@senpai_loui If not for a Capricorn(We hoe on the low) 
Its Aquarius",SmolWorldtuday,0,0,Sat Nov 07 21:05:09 +0000 2020
55,"RT @obsidianshakti: Affirm:
Aries • Cancer • Libra • Capricorn 

I am stepping into a period of wealth where everything works out in my fav…",alyssao_O,4824,0,Sat Nov 07 21:04:33 +0000 2020
56,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",coca_monet,1518,0,Sat Nov 07 21:04:33 +0000 2020
57,@eexdore You put Capricorn too low,indigocherryy,0,1,Sat Nov 07 21:04:15 +0000 2020
58,"RT @iloveastroIogy: signs that are the most intelligent:

-Capricorn 
-Gemini 
-Virgo 
-Scorpio
-Aries",ItsShantricee,131,0,Sat Nov 07 21:04:07 +0000 2020
59,"Sagittarius ☀️ 
Capricorn ⬆️ 
Libra 🌙 

You?",xMimiSuzukix,0,1,Sat Nov 07 21:03:50 +0000 2020
60,"RT @tarotbybree: Aries, Capricorn, Libra, Cancer 🌟

Stop procrastinating and waiting. If you’re wanting to do something then just do it. Wh…",JulySEVYNTH,31,0,Sat Nov 07 21:03:43 +0000 2020
61,"RT @jkljmbusan: o teu signo tá na blusa do namjoon????????????????????? 
Virgo
Aquarius
Pisces 
Libra
Sagittarius
Capricorn https://t.co/pW…",jkljmbusan,138,0,Sat Nov 07 21:03:34 +0000 2020
62,My Capricorn friend said if I get touched by a white man he starting a race war 😂😂😂😭😭,Xevsymeedrome,0,0,Sat Nov 07 21:02:59 +0000 2020
63,"RT @lilastroqueens: Capricorn Affirmations: 
🌱 I deserve happiness, I am happy.

🌵I am fulfilled in who I am deeply.

🌱 I am proud of mysel…",mosthateditgirl,137,0,Sat Nov 07 21:02:55 +0000 2020
64,imma capricorn says a lot https://t.co/l7zCbo21E6,Dey0naaaa,0,0,Sat Nov 07 21:02:54 +0000 2020
65,RT @astrologybyj: My Capricorn stellium says https://t.co/RIMw8Eo6jp,wynnboslice,1,0,Sat Nov 07 21:02:44 +0000 2020
66,"RT @thewaterbxtch: 🌷 Earth Signs 🌷
🌸 Taurus / Virgo / Capricorn 🌸

You're whole, you're one with the Universe &amp; both your bright &amp; shadow s…",Anto_tiky,4,0,Sat Nov 07 21:02:37 +0000 2020
67,"RT @jkljmbusan: o teu signo tá na blusa do namjoon????????????????????? 
Virgo
Aquarius
Pisces 
Libra
Sagittarius
Capricorn https://t.co/pW…",drwnhyx,138,0,Sat Nov 07 21:02:34 +0000 2020
68,"Love Horoscope for Nov 7, 2020 =&gt; Read the rest at: https://t.co/75MEEitklI How did we do? #Capricorn… https://t.co/1RPFaeolyX",capricorn_scope,1,3,Sat Nov 07 21:02:26 +0000 2020
69,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",jaysimone11,1518,0,Sat Nov 07 21:02:05 +0000 2020
70,"RT @iloveastroIogy: signs that are the most intelligent:

-Capricorn 
-Gemini 
-Virgo 
-Scorpio
-Aries",Hootlett,131,0,Sat Nov 07 21:02:02 +0000 2020
71,"Capricorn, chamomile https://t.co/62btshF656",perlvwrites,0,1,Sat Nov 07 21:01:58 +0000 2020
72,"RT @DCnumerology: Tarot Major Arcana Astrology

Aries - The Emperor 
Taurus - The Hierophant 
Gemini - The Lovers 
Cancer - The Chariot 
Le…",ShiGorgeous,26,0,Sat Nov 07 21:01:54 +0000 2020
73,RT @CapricornTerms: #Capricorn takes great care in their appearance &amp; the appearance of their lover.,bunmixworldz,196,0,Sat Nov 07 21:01:49 +0000 2020
74,"RT @theEmpyrealCap: Might just be the Capricorn in me but like, can people not work on themselves for themselves or?",simplylatavia,97,0,Sat Nov 07 21:01:48 +0000 2020
75,I wish I was having celebratory sex right now 💔,kinky_capricorn,1,4,Sat Nov 07 21:01:33 +0000 2020
76,why is this video so funny https://t.co/MkImn1tyJy,best_capricorn,0,2,Sat Nov 07 21:01:24 +0000 2020
77,RT @DCNewsPhotog: A massive Cha-Cha slide has now broken out. The mood is all celebratory down here at #BLM Plaza in #DC. @wusa9 #Election2…,Dec28_Capricorn,31,0,Sat Nov 07 21:01:20 +0000 2020
78,"RT @adinarising: and this, my friends, is capricorn energy",curly_halani,922,0,Sat Nov 07 21:01:18 +0000 2020
79,"RT @zodiacashomes: Capricorn,Taurus,Virgo and Aquarius dream home. https://t.co/7ODB7pJxdX",9kyubii,395,0,Sat Nov 07 21:01:10 +0000 2020
80,Can't wait to tell my mom my friend has capricorn placements 😳 she's gonna hate him before she meets him lmfao,kinky_wood,0,1,Sat Nov 07 21:00:53 +0000 2020
81,help a capricorn manage thier emotions and they will give you the world you seek,sunxstargod,1,4,Sat Nov 07 21:00:46 +0000 2020
82,"RT @theEmpyrealCap: Might just be the Capricorn in me but like, can people not work on themselves for themselves or?",gelairis,97,0,Sat Nov 07 21:00:45 +0000 2020
83,"RT @goddessinflesh: You could also have Virgo, Capricorn, Gemini or Aries placements. The numbers 1, 4, 6, 41, 4105, 40, 24, 46, 1234 could…",mahlee0312,7,0,Sat Nov 07 21:00:45 +0000 2020
