,text,user,retweets,favorites,datetime
43,RT @venusplutos: taurus placements:,shirminageneva,55,0,Thu Nov 12 13:34:11 +0000 2020
44,"RT @zodiacashomes: Taurus,Leo,Virgo,Pisces,Cancer and Aquarius dream bathroom https://t.co/YF7PiIuqkV",abijoy16,509,0,Thu Nov 12 13:34:11 +0000 2020
45,"i got: bisexual
i am: yes

i got: taurus
i am: soropio

i got: single
i am: jo

i got: introvert 
i am: yes

reply… https://t.co/9Pvwdhb4T5",INFINITYRUNAWAY,0,0,Thu Nov 12 13:34:10 +0000 2020
46,RT @Taurus_Doll: Vintage shopping anyone? #Taurus has an eye for valuables.,MermaidxPow,3,0,Thu Nov 12 13:33:58 +0000 2020
47,@PlayBoy4rxxxy @TalesofBenjamin God when🥺,Taurus_Slay,0,0,Thu Nov 12 13:33:20 +0000 2020
48,"RT @OneLuckyGirl_28: What the signs make...

Love
Taurus, Cancer, Libra

War
Aries, Gemini, Scorpio

Peace
Aquarius, Pisces, Sagittarius

M…",ro_meo15,199,0,Thu Nov 12 13:33:19 +0000 2020
49,"RT @DCnumerology: Zodiac signs that will do almost anything to get what they want. 

-Taurus 
-Capricorn 
-Scorpio 
-Aries 
-Virgo",Tianna_15,196,0,Thu Nov 12 13:33:17 +0000 2020
50,"RT @DCnumerology: Zodiac signs that will do almost anything to get what they want. 

-Taurus 
-Capricorn 
-Scorpio 
-Aries 
-Virgo",UsmanAziz10,196,0,Thu Nov 12 13:33:05 +0000 2020
51,@papa_shel @itspitabread_x3 An April Taurus will pick a decent food spot otherwise everything else is questionable lol,Keech2x,0,0,Thu Nov 12 13:32:46 +0000 2020
52,@californialanas the only taurus ive ever loved🥺,urcinnamongrl,0,1,Thu Nov 12 13:32:45 +0000 2020
53,"@INFINITYRUNAWAY i got: bisexual
i am: 

i got: taurus
i am: 

i got: single
i am: 

i got: introvert 
i am: 

repl… https://t.co/wC4iH3ljbV",CaIeb5S0S,0,0,Thu Nov 12 13:32:43 +0000 2020
54,Taurus ♉️- “nobody can handle my my MY energy”😭😩 https://t.co/hTetVWhYan,Maybear345,0,0,Thu Nov 12 13:32:40 +0000 2020
55,RT @jayoshexo: I’m so ready for mars to be direct and move out of aries into taurus. all this violence and killings is sickening,its_slimx3,166,0,Thu Nov 12 13:32:34 +0000 2020
56,"🍃 CAPRICORN, TAURUS, VIRGO (Sun, Moon, or Rising).

Things are progressing at a slow pace and you’re gonna be notic… https://t.co/hoNyYgURSy",solariustarot,0,3,Thu Nov 12 13:32:23 +0000 2020
57,RT @joonscasa1111: taurus: you're feeling very disoriented in terms of your love life because you have so many options that you feel aren't…,charzarr_,3,0,Thu Nov 12 13:31:57 +0000 2020
58,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/N1cMuTjebg",SeaMarie420,0,0,Thu Nov 12 13:31:57 +0000 2020
59,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/jN0ZpEIVU6",dparzy,0,0,Thu Nov 12 13:31:57 +0000 2020
60,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/tXLTfUnib9",Barbarita_79,0,0,Thu Nov 12 13:31:56 +0000 2020
61,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/qYauTOq4pn",Meeeeeeeeee__,0,0,Thu Nov 12 13:31:56 +0000 2020
62,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/EPy3pnZukt",BlvckGawd,0,0,Thu Nov 12 13:31:56 +0000 2020
63,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/h5R95XYjIo",aCoolBriez,0,0,Thu Nov 12 13:31:56 +0000 2020
64,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/de5IUKO0ZV",Domo_Dolly23,0,0,Thu Nov 12 13:31:56 +0000 2020
65,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/fmK7VgSqcl",StephieStevens,0,0,Thu Nov 12 13:31:56 +0000 2020
66,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/3xpARWvS8Z",gotyouHAZEd,0,0,Thu Nov 12 13:31:56 +0000 2020
67,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/iRyPuq4kuQ",meziejames,0,0,Thu Nov 12 13:31:56 +0000 2020
68,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/T4cfz3wg25",sirjerry,0,0,Thu Nov 12 13:31:56 +0000 2020
69,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/TlYa8TpX9e",_Victorious_One,0,0,Thu Nov 12 13:31:56 +0000 2020
70,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/0FHJrWxpv5",bshaheenx143,0,0,Thu Nov 12 13:31:56 +0000 2020
71,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/cDO9Z7jvbO",_KINGTUTT,0,0,Thu Nov 12 13:31:55 +0000 2020
72,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/oDiPjmfcav",Givingtha_BLUs,0,0,Thu Nov 12 13:31:55 +0000 2020
73,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/UxNvYdIkvN",MrThank_Me_Now,0,0,Thu Nov 12 13:31:55 +0000 2020
74,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/xtTzGG7AIH",FoodDivineLove,0,0,Thu Nov 12 13:31:55 +0000 2020
75,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/zfjOvBndG1",Xx_SELFENTITLED,0,0,Thu Nov 12 13:31:54 +0000 2020
76,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/Ir8q7U6NIx",Eros_MrCupid,0,0,Thu Nov 12 13:31:54 +0000 2020
77,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/Pm21Krjwvj",SerenaSx33,0,0,Thu Nov 12 13:31:54 +0000 2020
78,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/TsFe8LhKsW",urstruly_jennb,0,0,Thu Nov 12 13:31:54 +0000 2020
79,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/amQo0vJ3yg",Her_OverThere,0,0,Thu Nov 12 13:31:54 +0000 2020
80,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/li42Il5YQx",MSLDF,0,0,Thu Nov 12 13:31:54 +0000 2020
81,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/dcdSHoQHvQ",houseofcatty,0,0,Thu Nov 12 13:31:54 +0000 2020
82,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/75MINyjMx1",ibfreelee,0,0,Thu Nov 12 13:31:53 +0000 2020
83,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/4LRxqVOISz",oluwatobbiey,0,0,Thu Nov 12 13:31:53 +0000 2020
84,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/IP0INHkDpK",forlarsharday,0,0,Thu Nov 12 13:31:53 +0000 2020
85,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/sEaXtI9gCY",KayShanel,0,0,Thu Nov 12 13:31:53 +0000 2020
86,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/s2Na3guErP",LoveParis__,0,0,Thu Nov 12 13:31:53 +0000 2020
87,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/oUSGB0mVER",__jenna1Dxo,0,0,Thu Nov 12 13:31:53 +0000 2020
88,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/XIagok5jfD",Mazzaspencer1,0,0,Thu Nov 12 13:31:53 +0000 2020
89,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/TpT4WWTnxq",kwishawnuh,0,0,Thu Nov 12 13:31:52 +0000 2020
90,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/wMMX0PirTd",nuk_babii,0,0,Thu Nov 12 13:31:52 +0000 2020
91,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/3hIQ9eJowx",KhrizaIsSomeone,0,0,Thu Nov 12 13:31:52 +0000 2020
92,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/3P3Z9e2ta5",__Samanthasara,0,0,Thu Nov 12 13:31:52 +0000 2020
93,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/xH1x0BQNrh",alincoln82,0,0,Thu Nov 12 13:31:52 +0000 2020
94,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/zvBhLwZqjK",YOUwantbreee,0,0,Thu Nov 12 13:31:52 +0000 2020
95,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/Z5Tmnu3Tvo",KeltySinclair,0,0,Thu Nov 12 13:31:51 +0000 2020
96,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/3mLdt23wOU",JoeKat_,0,0,Thu Nov 12 13:31:51 +0000 2020
97,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/lnVEWDcxJh",_HaveAGoodJay,0,0,Thu Nov 12 13:31:51 +0000 2020
98,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/TmWDXiU9C5",JoyousMotherOf3,0,0,Thu Nov 12 13:31:51 +0000 2020
99,"Reckless or distracted behavior is more likely today so, espec... More for Taurus https://t.co/gNJTZq21zT",RebelTreasure,0,0,Thu Nov 12 13:31:51 +0000 2020
