,text,user,retweets,favorites,datetime
49,@notcapnamerica Looks like an FBI watch list.,Scorpio_onetwo,0,0,Sat Nov 14 17:13:15 +0000 2020
50,"I thought I was good at hiding weakness, but I guess that's the ""defensive"" in my sun and rising (Aries) and ""secre… https://t.co/jJJ9cIs6SC",N_Oke,0,0,Sat Nov 14 17:13:09 +0000 2020
51,@joshuazaratee Happy birthday buddy!!! Scorpio number wan!!! 🥳🥳,julianne_mica,0,0,Sat Nov 14 17:13:09 +0000 2020
52,"RT @ScorpioTerms: #Scorpio signs are motivated, passionate, intuitive, temperamental, clever, sarcastic, &amp; suspicious of others.",scorpianababe,52,0,Sat Nov 14 17:13:09 +0000 2020
53,"I’m thinking the poppers bottle but it say Goodbye Scorpio instead. 
(My rising is Scorpio and this is my way to keep her in check lol)",Jennamayzing,0,0,Sat Nov 14 17:13:03 +0000 2020
54,RT @mariiajacobb: Scorpio season = the purge,ctsativa,1,0,Sat Nov 14 17:12:56 +0000 2020
55,"RT @ehimeora: New Moon in Scorpio later this evening.

Don’t fear your own depths, you are not something to run away from. You know somethi…",mercueri,374,0,Sat Nov 14 17:12:56 +0000 2020
56,RT @nottydesignss: when i get deeper in my research of astrology i want to figure out why scorpio placements go fucking through it. it’s li…,__bmen__,7,0,Sat Nov 14 17:12:56 +0000 2020
57,Sooo.... Maybe I’m not quite a fan of Scorpio season after all!,NayNushka,0,0,Sat Nov 14 17:12:55 +0000 2020
58,my Venus being in Scorpio makes absolute sense lolllllll,pynkdiemond,0,0,Sat Nov 14 17:12:46 +0000 2020
59,@LordNarf A Scorpio King 🤩✨,ruqiyahisgod,0,1,Sat Nov 14 17:12:45 +0000 2020
60,"okay but, if you have brown eyes, are scorpio and are gay whAT ARE YOU WAITING FOR TO DATE ME ????",24HJ00N,0,0,Sat Nov 14 17:12:44 +0000 2020
61,RT @melanatedmomma: a lot of scorpios stay on pluto when they need to ascend to minerva. scorpio is ruled by pluto &amp; it’s a dark planet. on…,tysenthecreator,16,0,Sat Nov 14 17:12:43 +0000 2020
62,RT @ayanatheoracle: too much scorpio for me rn can we dial it back,kortneywilliams,2,0,Sat Nov 14 17:12:42 +0000 2020
63,"@DaisyIfYouDoCo1 This sooooooo needs to happen, then when you get rags picked for Scorpio I’ma need one.😍",megandianee_,0,0,Sat Nov 14 17:12:41 +0000 2020
64,RT @melanatedmomma: a lot of scorpios stay on pluto when they need to ascend to minerva. scorpio is ruled by pluto &amp; it’s a dark planet. on…,kay__cxc,16,0,Sat Nov 14 17:12:41 +0000 2020
65,"Scorpio mercuries better follow me, TF 😡",AngelNumberz,0,0,Sat Nov 14 17:12:40 +0000 2020
66,RT @XlAOCAS: They used to be so smoll ☹️ https://t.co/iqjgNAFv9d,scorpio_yutaaa,529,0,Sat Nov 14 17:12:39 +0000 2020
67,@CuellarMilthon 21 Nov... the last Scorpio ♏️,TheSilver_Wolf_,0,0,Sat Nov 14 17:12:37 +0000 2020
68,today's new moon in scorpio is the last moon recommended to manifest for the rest of 2020 cause the next new moon c… https://t.co/AKfM4iHKFS,androbaby_xo,0,0,Sat Nov 14 17:12:37 +0000 2020
69,RT @melanatedmomma: the moon is in scorpio. mercury is in scorpio. the sun is in scorpio. and mars just went direct. things feel more inten…,mhmadzoboomafoo,1373,0,Sat Nov 14 17:12:34 +0000 2020
70,Hello yes my second baby neice is a double scorpio and a Virgo rising. Please send prayers to her parents 🤣,vee_virtual,0,0,Sat Nov 14 17:12:34 +0000 2020
71,"RT @kyraSkye3: My birthday plans ♏️:        Covid 19:          
#scorpio #Sagittarius https://t.co/R5B1LzBX4P",Jabarie_CEO,1,0,Sat Nov 14 17:12:34 +0000 2020
72,RT @melanatedmomma: new moon in scorpio said: “what do you have to lose in order to gain?”,lunaamarytierra,589,0,Sat Nov 14 17:12:32 +0000 2020
73,RT @IamGMJohnson: Some days I hate being a Scorpio. Now I gotta spend the next 48 hours plotting how I’m a get someone back on a random day…,lowtech_42,22,0,Sat Nov 14 17:12:31 +0000 2020
74,"@ONEUSbillboard Forty one and scorpio
#이도 #LEEDO #서호 #SEOHO
#레이븐 #RAVN #시온 #XION
#환웅 #HWANWOONG #건희 
#KEONHEE #ONEUS #원어스 @official_ONEUS",Moonie291,0,0,Sat Nov 14 17:12:31 +0000 2020
75,Damn it already be Scorpio szn,Orangechicken69,0,0,Sat Nov 14 17:12:30 +0000 2020
76,joni mitchells a scorpio?????? love,Iiquidmalice,0,0,Sat Nov 14 17:12:29 +0000 2020
77,"RT @minentleqolo: If my parents were successful drug lords, I wouldn’t be studying rn",scorpio_k_,25,0,Sat Nov 14 17:12:28 +0000 2020
