,text,user,retweets,favorites,datetime
53,RT @fancybymomiche1: We have a few #zodiac necklaces left #fancygang! Shop https://t.co/UmtZElpo4Y today and grab yours before they’re gone…,StoryOfAStonerx,2,0,Sat Nov 14 17:08:39 +0000 2020
54,"RT @MysticxLipstick: The signs that are easiest to sit and vibe out around:
Taurus 
Capricorn 
Pisces 
Libra 
Aquarius 

These signs are so…",Jazzy_Pooh93,673,0,Sat Nov 14 17:08:32 +0000 2020
55,RT @Ntegs: @SandraLornah @Alpha_Taurus_ After singing a whole verse with Eminem 🔥🔥 😁,SandraLornah,1,0,Sat Nov 14 17:08:30 +0000 2020
56,"RT @divinemess111: taurus said, can i be real with you, can i tell u the truth? i know u wanna see me naked but do you wanna get to the roo…",thebrenextdoor,15,0,Sat Nov 14 17:08:28 +0000 2020
57,@Ntegs @Alpha_Taurus_ 🤣you of course,SandraLornah,0,1,Sat Nov 14 17:08:25 +0000 2020
58,I never want to see another Taurus man in my life,ohheyitserynn,0,0,Sat Nov 14 17:08:23 +0000 2020
59,"RT @iamannapepe: ✉️🔮Taurus, Libra, Leo, Aries
-sun, moon, rising, venus-

big change + finding fulfillment - you’re being reminded at this…",iamannapepe,10,0,Sat Nov 14 17:08:20 +0000 2020
60,RT @taurusismagic: #Taurus always have to  explain things to people who aren’t as intuitive. This can be frustrating and it forces you to c…,5u13ika,484,0,Sat Nov 14 17:08:18 +0000 2020
61,"RT @DCnumerology: Zodiac signs that age like fine wine.  

-Aquarius 
-Aries 
-Gemini 
-Leo
-Taurus",mejia_mykel,412,0,Sat Nov 14 17:08:14 +0000 2020
62,@kiraellenie @taisoleil This made me cackle as a Taurus sun and mars. Literally the bear minimum,Jiggywithit4,0,0,Sat Nov 14 17:08:12 +0000 2020
63,@joreyic @Cinderyujin @tchaikovskith taurus cancelled,metheorous,0,0,Sat Nov 14 17:08:04 +0000 2020
64,"If you’re dealing with an earth sign 🍃
Taurus Virgo Cap

Your person is in loooove with you. No matter what they do… https://t.co/l9PpPwZxe7",missleotarot,1,5,Sat Nov 14 17:07:58 +0000 2020
