,Unnamed: 0,text,user,retweets,favorites,datetime
54,54,RT Save the date and join us for the upcoming virtual conference! 4th Combined Gulf Cancer Conference CGCC Cancer care du…,BalsamOrg,1,0,Sat Nov 14 00:56:50 +0000 2020
55,55,More people will die from cancer and heart disease this year. I proje…,DavidStevenson1,0,0,Sat Nov 14 00:56:49 +0000 2020
56,56,Cancer and no sometimes i avoid people so i don’t have to maintain a conversation,itsbabynora,0,0,Sat Nov 14 00:56:49 +0000 2020
57,57,RT CorruptKelly Loeffler is a cancer on Georgia and must be voted out immediately. Pass it on.,Linda83879128,2038,0,Sat Nov 14 00:56:49 +0000 2020
58,58,RT CorruptKelly Loeffler is a cancer on Georgia and must be voted out immediately. Pass it on.,HuisJoyce,442,0,Sat Nov 14 00:56:46 +0000 2020
59,59,"RT How good a sight. An Afghan elder tells how he has been received and his grandson, a cancer patient, being treated in L…",Muhamma56542958,19,0,Sat Nov 14 00:56:44 +0000 2020
60,60,RT CorruptKelly Loeffler is a cancer on Georgia and must be voted out immediately. Pass it on.,TheDaverSC,2038,0,Sat Nov 14 00:56:43 +0000 2020
61,61,RT Ok first listing upcoming in the MiaPia cancer fund stack sale. I'll say after the first offer I'll give others 10 minutes t…,Mackdogking551,1,0,Sat Nov 14 00:56:43 +0000 2020
62,62,"RT Hey ufotwitter and all those into Ufos! Our friend Robert needs your help. We met him at Area 51 last year, because h…",nestr66,4,0,Sat Nov 14 00:56:42 +0000 2020
63,63,"RT It’s not, you’d have to make too many assumptions to make them equatable. Most mentions of BvS…",RockingTheBlade,1,0,Sat Nov 14 00:56:40 +0000 2020
64,64,Venus in Cancer but this is the situation EXACTLY for me.,scarlene_hell,0,0,Sat Nov 14 00:56:36 +0000 2020
65,65,"I can’t wait to get back to donating to abused animals, kids with cancer, and the homeless. It shouldn’…",Barbara_j_e,0,1,Sat Nov 14 00:56:34 +0000 2020
66,66,RT Affirmation: Aries: I am strong Taurus: I am right Gemini: I am understood Cancer: I am needed Leo: I am loved Virgo:…,carrdelii,166,0,Sat Nov 14 00:56:34 +0000 2020
67,67,"RT Our Tumaini trailblazer. The Co-Founder of Tumaini African Breast Cancer Outreach, has passed away. We are heart…",swaggsheila1,3,0,Sat Nov 14 00:56:32 +0000 2020
68,68,RT No we don’t have the PS5 in stock No there isn’t one in back No I’m not lying No I’m not saving them to sell to my fri…,whyisalihere,1,0,Sat Nov 14 00:56:30 +0000 2020
69,69,RT Did you know that the polio vaccine used to be contaminated with the cancer-promoting Simian Virus 40 (SV40)?,GreySouthwick,18,0,Sat Nov 14 00:56:30 +0000 2020
70,70,"COVID19 Data on Medicare mortality to drive vaccine allocation After Age &amp; Race (Hispanics, Asians, &amp; then Blacks)…",UNMC_DrKhan,0,0,Sat Nov 14 00:56:30 +0000 2020
71,71,RT If a cancer is moody it’s because you aren’t feeding them enough,CrotchKitty,62,0,Sat Nov 14 00:56:30 +0000 2020
72,72,"RT 🪁🪁A Message 🪁🪁 Aries, Libra, Taurus, Cancer It’s time for you to tighten up security when it comes to your goals and t…",Cami_lexi,362,0,Sat Nov 14 00:56:28 +0000 2020
